Timestamp (ms),F_RPM_PRIM,F_GPS_SPEED
45930,0.0,0.06
45940,0.0,0.06
45951,0.0,0.06
45961,0.0,0.06
45971,0.0,0.06
45981,0.0,0.06
45991,0.0,0.06
46004,0.0,0.06
46014,0.0,0.06
46024,0.0,0.06
46036,0.0,0.06
46046,0.0,0.06
46056,0.0,0.06
46066,0.0,0.06
46076,0.0,0.06
46086,0.0,0.06
46096,0.0,0.06
46106,0.0,0.06
46116,0.0,0.06
46127,0.0,0.06
46137,0.0,0.06
46147,0.0,0.06
46158,0.0,0.06
46168,0.0,0.06
46189,0.0,0.06
46204,0.0,0.06
46219,0.0,0.06
46229,0.0,0.06
46249,0.0,0.06
46265,0.0,0.06
46279,0.0,0.06
46289,0.0,0.06
46299,0.0,0.06
46310,0.0,0.06
46320,0.0,0.06
46334,0.0,0.06
46344,0.0,0.06
46354,0.0,0.06
46367,0.0,0.06
46377,0.0,0.06
46390,0.0,0.06
46403,0.0,0.06
46416,0.0,0.06
46426,0.0,0.06
46436,0.0,0.06
46446,0.0,0.06
46461,0.0,0.06
46461,0.0,0.06
46476,0.0,0.06
46486,0.0,0.06
46497,0.0,0.06
46507,0.0,0.06
46520,0.0,0.06
46530,0.0,0.06
46540,0.0,0.06
46550,0.0,0.06
46560,0.0,0.06
46573,0.0,0.06
46583,0.0,0.06
46593,0.0,0.06
46603,0.0,0.059899999999999995
46613,0.0,0.0589
46623,0.0,0.0579
46633,0.0,0.0569
46643,0.0,0.0559
46653,0.0,0.0549
46664,0.0,0.0538
46674,0.0,0.0528
46684,0.0,0.0518
46694,0.0,0.050800000000000005
46704,0.0,0.0502
46714,0.0,0.0512
46724,0.0,0.0522
46734,0.0,0.053200000000000004
46744,0.0,0.0542
46754,0.0,0.0552
46764,0.0,0.0562
46774,0.0,0.0572
46785,0.0,0.0583
46795,0.0,0.0593
46805,0.0,0.05971428571428571
46816,0.0,0.058666666666666666
46826,0.0,0.05771428571428571
46839,0.0,0.05647619047619048
46849,0.0,0.055523809523809524
46859,0.0,0.05457142857142857
46869,0.0,0.05361904761904762
46879,0.0,0.05266666666666667
46891,0.0,0.05152380952380953
46901,0.0,0.05057142857142857
46911,0.0,0.05
46922,0.0,0.05
46932,0.0,0.05
46945,0.0,0.05
46955,0.0,0.05
46965,0.0,0.05
46976,0.0,0.05
46986,0.0,0.05
46996,0.0,0.05
47006,0.0,0.05
47016,0.0,0.05
47026,0.0,0.05
47037,0.0,0.05
47047,0.0,0.05
47057,0.0,0.05
47068,0.0,0.05
47078,0.0,0.05
47088,0.0,0.05
47098,0.0,0.05
47108,0.0,0.05
47118,0.0,0.05
47129,0.0,0.05
47139,0.0,0.05
47152,0.0,0.05
47162,0.0,0.05
47172,0.0,0.05
47185,0.0,0.05
47196,0.0,0.05
47196,0.0,0.05
47210,0.0,0.05
47220,0.0,0.05
47234,0.0,0.05
47244,0.0,0.05
47254,0.0,0.05
47264,0.0,0.05
47274,0.0,0.05
47284,0.0,0.05
47294,0.0,0.05
47304,0.0,0.05
47317,0.0,0.05
47327,0.0,0.05
47337,0.0,0.05
47351,0.0,0.05
47361,0.0,0.05
47373,0.0,0.05
47383,0.0,0.05
47393,0.0,0.05
47407,0.0,0.05
47417,0.0,0.050686274509803925
47417,0.0,0.050686274509803925
47431,0.0,0.05205882352941177
47441,0.0,0.05303921568627451
47453,0.0,0.0542156862745098
47463,0.0,0.05519607843137255
47473,0.0,0.05617647058823529
47473,0.0,0.05617647058823529
47485,0.0,0.057352941176470586
47495,0.0,0.058333333333333334
47505,0.0,0.059313725490196076
47515,0.0,0.06
47525,0.0,0.06
47536,0.0,0.06
47546,0.0,0.06
47556,0.0,0.06
47566,0.0,0.06
47576,0.0,0.06
47587,0.0,0.06
47597,0.0,0.06
47607,0.0,0.06
47617,0.0,0.06
47627,0.0,0.06
47627,0.0,0.06
47639,0.0,0.06
47649,0.0,0.06
47662,0.0,0.06
47672,0.0,0.06
47682,0.0,0.06
47693,0.0,0.06
47703,0.0,0.06
47713,0.0,0.06
47724,0.0,0.06
47734,0.0,0.06
47744,0.0,0.06
47755,0.0,0.06
47765,0.0,0.06
47775,0.0,0.06
47785,0.0,0.06
47795,0.0,0.06
47805,0.0,0.06
47815,0.0,0.06
47825,0.0,0.06
47835,0.0,0.06
47845,0.0,0.06
47855,0.0,0.06
47865,0.0,0.06
47876,0.0,0.06
47886,0.0,0.06
47896,0.0,0.06
47906,0.0,0.06
47916,0.0,0.06
47926,0.0,0.05981132075471698
47937,0.0,0.05877358490566038
47947,0.0,0.05783018867924528
47960,0.0,0.05660377358490566
47970,0.0,0.05566037735849057
47980,0.0,0.05471698113207547
47990,0.0,0.05377358490566038
48000,0.0,0.052830188679245285
48012,0.0,0.05169811320754717
48022,0.0,0.05075471698113208
48032,0.0,0.05018518518518519
48044,0.0,0.0512962962962963
48054,0.0,0.052222222222222225
48064,0.0,0.05314814814814815
48076,0.0,0.05425925925925926
48086,0.0,0.055185185185185184
48096,0.0,0.05611111111111111
48107,0.0,0.05712962962962963
48123,0.0,0.058611111111111114
48138,0.0,0.06
48148,0.0,0.06
48158,0.0,0.06
48168,0.0,0.06
48178,0.0,0.06
48188,0.0,0.06
48199,0.0,0.06
48209,0.0,0.06
48219,0.0,0.06
48229,0.0,0.06
48239,0.0,0.06
48249,0.0,0.06
48259,0.0,0.06
48269,0.0,0.06
48279,0.0,0.06
48289,0.0,0.06
48299,0.0,0.06
48309,0.0,0.06
48319,0.0,0.06
48329,0.0,0.06
48339,0.0,0.06
48350,0.0,0.06
48360,0.0,0.06
48370,0.0,0.06
48381,0.0,0.06
48391,0.0,0.06
48401,0.0,0.06
48411,0.0,0.06
48421,0.0,0.06
48431,0.0,0.06
48442,0.0,0.06
48452,0.0,0.06
48472,0.0,0.06
48482,0.0,0.06
48492,0.0,0.06
48502,0.0,0.06
48512,0.0,0.06
48531,0.0,0.06
48541,0.0,0.06
48551,0.0,0.06
48563,0.0,0.06
48573,0.0,0.06
48583,0.0,0.06
48593,0.0,0.06
48603,0.0,0.06
48613,0.0,0.06
48623,0.0,0.06
48633,0.0,0.06
48643,0.0,0.06
48653,0.0,0.06
48663,0.0,0.06
48673,0.0,0.06
48683,0.0,0.06
48693,0.0,0.06
48703,0.0,0.06
48714,0.0,0.06
48724,0.0,0.06
48734,0.0,0.06
48745,0.0,0.06
48755,0.0,0.06
48765,0.0,0.06
48775,0.0,0.06
48785,0.0,0.06
48795,0.0,0.06
48805,0.0,0.06
48815,0.0,0.06
48825,0.0,0.06
48835,0.0,0.06
48845,0.0,0.06
48855,0.0,0.06
48866,0.0,0.06
48876,0.0,0.06
48886,0.0,0.06
48896,0.0,0.06
48906,0.0,0.06
48916,0.0,0.06
48926,0.0,0.06
48936,0.0,0.06
48946,0.0,0.06
48956,0.0,0.06
48966,0.0,0.06
48976,0.0,0.06
48987,0.0,0.06
48997,0.0,0.06
49007,0.0,0.06
49018,0.0,0.06
49028,0.0,0.06
49038,0.0,0.06
49048,0.0,0.06
49058,0.0,0.061
49068,0.0,0.062
49078,0.0,0.063
49088,0.0,0.064
49098,0.0,0.065
49117,0.0,0.0669
49127,0.0,0.0679
49138,0.0,0.069
49148,0.0,0.07
49158,0.0,0.07
49169,0.0,0.07
49179,0.0,0.07
49189,0.0,0.07
49200,0.0,0.07
49210,0.0,0.07
49223,0.0,0.07
49236,0.0,0.07
49252,0.0,0.07
49262,0.0,0.07
49275,0.0,0.07
49285,0.0,0.07
49295,0.0,0.07
49305,0.0,0.07
49315,0.0,0.07
49325,0.0,0.07
49335,0.0,0.07
49345,0.0,0.07
49358,0.0,0.07
49368,0.0,0.07
49378,0.0,0.07
49390,0.0,0.07
49400,0.0,0.07
49410,0.0,0.07
49421,0.0,0.07
49431,0.0,0.07
49441,0.0,0.07
49452,0.0,0.07
49462,0.0,0.07
49472,0.0,0.07
49482,0.0,0.07
49492,0.0,0.07
49502,0.0,0.07
49513,0.0,0.07
